before,3,bench_quickgelu_f32_1m,0.3124,0.7206,0.434,0.3457,0.8814,0.392,1.9,0.2
before,3,bench_fastgelu_f32_1m,0.3990,0.6467,0.617,0.4331,0.8262,0.524,1.9,0.2
after,3,bench_tanh_f32_1m,0.2621,0.3770,0.695,0.4395,0.4223,1.041,556.2,0.3
after,3,bench_sigmoid_f32_1m,0.2202,0.3785,0.582,0.2365,0.3952,0.598,2.3,0.3
after,3,bench_erf_f32_1m,0.5808,0.8918,0.651,0.6043,0.9172,0.659,2.3,0.3
after,3,bench_gelu_tanh_f32_1m,0.4046,0.6428,0.629,0.4403,0.7040,0.625,2.3,0.3
after,3,bench_gelu_exact_f32_1m,0.6666,1.1534,0.578,0.6939,1.3232,0.524,2.2,0.3
after,3,bench_exp_f32_1m,0.2342,0.4123,0.568,0.2552,0.4578,0.557,1.9,0.2
after,3,bench_relu_f32_1m,0.1297,0.1274,1.018,0.1415,0.1388,1.020,1.9,0.2
after,3,bench_elu_f32_1m,0.3131,2.4208,0.129,0.3819,2.9518,0.129,1.9,0.2
after,3,bench_leakyrelu_f32_1m,0.0944,0.2280,0.414,0.1399,0.3108,0.450,1.9,0.2
after,3,bench_hardsigmoid_f32_1m,0.0962,0.2373,0.405,0.1730,0.2760,0.627,1.9,0.3
after,3,bench_thresholdedrelu_f32_1m,0.0928,0.1841,0.504,0.1278,0.2485,0.514,2.2,0.3
after,3,bench_selu_f32_1m,0.3326,2.4461,0.136,0.3597,2.9541,0.122,1.8,0.2
after,3,bench_celu_f32_1m,0.3474,2.6999,0.129,0.3653,2.7147,0.135,1.9,0.3
after,3,bench_mish_f32_1m,1.5238,15.3950,0.099,1.5699,15.4452,0.102,1.9,0.4
after,3,bench_log_f32_1m,0.5743,2.2175,0.259,0.6240,2.6506,0.235,1.9,0.3
after,3,bench_sqrt_f32_1m,0.1468,0.4806,0.305,0.1825,0.5460,0.334,1.9,0.2
after,3,bench_quickgelu_f32_1m,0.3106,0.7232,0.429,0.4463,0.8840,0.505,1.9,0.2
after,3,bench_fastgelu_f32_1m,0.3906,0.6451,0.606,0.4111,0.6589,0.624,1.9,0.2
